"ff","Dim2","rr","Val"
"lab","gas","CAN",1.6169824458962
"lab","gas","USA",10.6613119443743
"lab","gas","MEX",0.374509789413817
"lab","gas","BRA",0.159525067500343
"lab","gas","RUS",17.7831093725075
"lab","gas","LAM",1.19550289543043
"lab","gas","EUR",7.90237814128161
"lab","gas","ROE",5.48302815926486
"lab","gas","ASI",4.65101069562469
"lab","gas","REA",2.63298750843287
"lab","gas","ANZ",1.05694895346957
"lab","gas","MES",7.19254591345051
"lab","gas","AFR",2.23231623762773
"lab","gas","IDZ",1.63602309514164
"lab","omn","CHN",44.2423357767429
"lab","omn","JPN",1.25674118812448
"lab","omn","KOR",0.509827835329922
"lab","omn","TWN",1.02058756188382
"lab","omn","IND",4.13568136638272
"lab","omn","CAN",3.89620263123926
"lab","omn","USA",12.1872057469747
"lab","omn","MEX",3.16188173655387
"lab","omn","BRA",6.7917164444671
"lab","omn","RUS",3.08540685802435
"lab","omn","LAM",11.3148328398301
"lab","omn","EUR",13.2636266183632
"lab","omn","ROE",5.57987417920612
"lab","omn","ASI",1.58271448590672
"lab","omn","REA",2.2556315153847
"lab","omn","ANZ",13.1636069649225
"lab","omn","MES",3.84341254242283
"lab","omn","AFR",11.1522179243938
"lab","omn","IDZ",7.82816850810483
"lab","cmt","CHN",2.5081610956382
"lab","cmt","JPN",2.03471645730519
"lab","cmt","KOR",0.302273667658313
"lab","cmt","TWN",0.156280204212996
"lab","cmt","IND",0.694629910574716
"lab","cmt","CAN",2.77785216986106
"lab","cmt","USA",20.2782353816423
"lab","cmt","MEX",0.533989799788392
"lab","cmt","BRA",3.76268615483251
"lab","cmt","RUS",2.98813435815045
"lab","cmt","LAM",3.35377949310565
"lab","cmt","EUR",8.8666203929093
"lab","cmt","ROE",1.20061223071363
"lab","cmt","ASI",0.32933976062976
"lab","cmt","REA",0.108130208783502
"lab","cmt","ANZ",2.4390649280017
"lab","cmt","MES",0.685486037601216
"lab","cmt","AFR",11.8664037780007
"lab","cmt","IDZ",0.608534415479915
"lab","omt","CHN",7.99504792401846
"lab","omt","JPN",0.325398086556831
"lab","omt","KOR",0.163464883541952
"lab","omt","TWN",0.243956050031967
"lab","omt","IND",0.0934613043908301
"lab","omt","CAN",2.05706794936511
"lab","omt","USA",17.4554330436419
"lab","omt","MEX",0.455329875969272
"lab","omt","BRA",4.35183005336547
"lab","omt","RUS",1.41973916199822
"lab","omt","LAM",3.04822315835225
"lab","omt","EUR",14.1164937386282
"lab","omt","ROE",0.828395023473496
"lab","omt","ASI",1.24188995846246
"lab","omt","REA",0.207283081348728
"lab","omt","ANZ",1.09521852109368
"lab","omt","MES",1.0624170194968
"lab","omt","AFR",3.0190831322485
"lab","omt","IDZ",2.26604361464743
"lab","vol","CHN",6.21773457859851
"lab","vol","JPN",0.42280336712776
"lab","vol","KOR",0.0620919180681705
"lab","vol","TWN",0.0426825293157186
"lab","vol","IND",1.07642983509585
"lab","vol","CAN",0.484302078472319
"lab","vol","USA",1.33183516111769
"lab","vol","MEX",0.0767353059793181
"lab","vol","BRA",2.99732173300543
"lab","vol","RUS",0.522173106428753
"lab","vol","LAM",2.26592702130147
"lab","vol","EUR",5.06822197748308
"lab","vol","ROE",0.923100158235769
"lab","vol","ASI",1.11159547173805
"lab","vol","REA",0.354062082828108
"lab","vol","ANZ",0.163702816910389
"lab","vol","MES",0.379536721632886
"lab","vol","AFR",0.726631082422363
"lab","vol","IDZ",7.38382713743848
"lab","mil","CHN",2.21978739931744
"lab","mil","JPN",2.531689539297
"lab","mil","KOR",0.589769640552173
"lab","mil","TWN",0.126082994417833
"lab","mil","IND",4.36780470197806
"lab","mil","CAN",1.70217230617346
"lab","mil","USA",12.4883757615541
"lab","mil","MEX",1.2845057467864
"lab","mil","BRA",3.12353354848902
"lab","mil","RUS",2.51695547414377
"lab","mil","LAM",4.68985238193866
"lab","mil","EUR",26.163892562784
"lab","mil","ROE",4.57522382486199
"lab","mil","ASI",0.46702032601701
"lab","mil","REA",1.08378479246195
"lab","mil","ANZ",2.46395762074041
"lab","mil","MES",1.58383152731398
"lab","mil","AFR",4.33598047371155
"lab","mil","IDZ",0.737629952303426
"lab","pcr","CHN",1.71830627610463
"lab","pcr","JPN",0.468195598352587
"lab","pcr","KOR",0.0669780618061613
"lab","pcr","TWN",0.103692217084199
"lab","pcr","IND",12.4286256366489
"lab","pcr","CAN",0.00232041367969029
"lab","pcr","USA",0.688845256865271
"lab","pcr","MEX",0.0363527114962444
"lab","pcr","BRA",2.45746282281877
"lab","pcr","RUS",0.0160589353918177
"lab","pcr","LAM",0.957485030227765
"lab","pcr","EUR",0.583872081741873
"lab","pcr","ROE",0.123526381292493
"lab","pcr","ASI",0.833579299594837
"lab","pcr","REA",1.98825805885606
"lab","pcr","ANZ",0.135751600120859
"lab","pcr","MES",0.0870158541465359
"lab","pcr","AFR",0.431158337206134
"lab","pcr","IDZ",0.718046044080116
"lab","sgr","CHN",0.697753518492202
"lab","sgr","JPN",0.527269064007057
"lab","sgr","KOR",0.0571673091528972
"lab","sgr","TWN",0.0626526496312989
"lab","sgr","IND",1.82519732638918
"lab","sgr","CAN",0.170848415527108
"lab","sgr","USA",1.76439003066469
"lab","sgr","MEX",0.484586367199084
"lab","sgr","BRA",3.32122481732129
"lab","sgr","RUS",0.341078458475704
"lab","sgr","LAM",2.31734629320811
"lab","sgr","EUR",5.68715889908767
"lab","sgr","ROE",0.45741484831219
"lab","sgr","ASI",0.716303409366263
"lab","sgr","REA",0.985034570297016
"lab","sgr","ANZ",1.1384953478115
"lab","sgr","MES",0.147868521925069
"lab","sgr","AFR",1.25724787909195
"lab","sgr","IDZ",0.351121684720597
"lab","ofd","CHN",39.6654368166562
"lab","ofd","JPN",28.422577106071
"lab","ofd","KOR",2.38962278766357
"lab","ofd","TWN",0.957317696011901
"lab","ofd","IND",9.50327359302061
"lab","ofd","CAN",6.56399869447602
"lab","ofd","USA",71.4705911684877
"lab","ofd","MEX",6.7945014580929
"lab","ofd","BRA",10.0584456838302
"lab","ofd","RUS",5.7226815309601
"lab","ofd","LAM",17.9849621765129
"lab","ofd","EUR",93.2296443015066
"lab","ofd","ROE",6.06160834952637
"lab","ofd","ASI",5.15187315967253
"lab","ofd","REA",3.57711458870333
"lab","ofd","ANZ",8.15818313591563
"lab","ofd","MES",7.28212636961033
"lab","ofd","AFR",11.3503583320096
"lab","ofd","IDZ",8.4152433544553
"lab","b_t","CHN",24.36600188171
"lab","b_t","JPN",8.99717566518616
"lab","b_t","KOR",1.22629179763887
"lab","b_t","TWN",0.547543256047945
"lab","b_t","IND",5.06537434757085
"lab","b_t","CAN",2.45615051641587
"lab","b_t","USA",19.8568394998002
"lab","b_t","MEX",2.60519246179973
"lab","b_t","BRA",4.57089802084823
"lab","b_t","RUS",2.08163085715714
"lab","b_t","LAM",8.7161423528959
"lab","b_t","EUR",41.7929127650833
"lab","b_t","ROE",2.36166334213496
"lab","b_t","ASI",1.87460543185484
"lab","b_t","REA",2.21414657437681
"lab","b_t","ANZ",2.56437756017685
"lab","b_t","MES",2.01615574527532
"lab","b_t","AFR",7.0743241194484
"lab","b_t","IDZ",2.26085096341891
"lab","tex","CHN",65.4954916594559
"lab","tex","JPN",5.94794456411748
"lab","tex","KOR",2.28234720902551
"lab","tex","TWN",2.681358448046
"lab","tex","IND",11.7780654517107
"lab","tex","CAN",2.08274955582053
"lab","tex","USA",39.7806377660933
"lab","tex","MEX",1.36946040063673
"lab","tex","BRA",7.09984403974949
"lab","tex","RUS",1.35468860714144
"lab","tex","LAM",7.85878013977354
"lab","tex","EUR",40.9355670884257
"lab","tex","ROE",5.12173644780712
"lab","tex","ASI",2.80772392802272
"lab","tex","REA",8.83384256188479
"lab","tex","ANZ",1.47474547992116
"lab","tex","MES",1.95584686122475
"lab","tex","AFR",5.80538474101012
"lab","tex","IDZ",5.06572988111758
"lab","wap","CHN",46.2666094602184
"lab","wap","JPN",5.83952446403692
"lab","wap","KOR",2.17971277209897
"lab","wap","TWN",1.15200216690093
"lab","wap","IND",4.34512962713263
"lab","wap","CAN",2.0688100566478
"lab","wap","USA",23.1188445923035
"lab","wap","MEX",1.6198706739642
"lab","wap","BRA",10.6252652039617
"lab","wap","RUS",1.52481435476335
"lab","wap","LAM",7.94143268847335
"lab","wap","EUR",34.9683373785217
"lab","wap","ROE",3.344398438442
"lab","wap","ASI",2.47768526259903
"lab","wap","REA",3.73380295809169
"lab","wap","ANZ",0.918319958201209
"lab","wap","MES",2.97785342376822
"lab","wap","AFR",9.65615867751271
"lab","wap","IDZ",1.65517981026594
"lab","lea","CHN",23.5848582390845
"lab","lea","JPN",1.05801168749632
"lab","lea","KOR",0.410561839808329
"lab","lea","TWN",0.269389238272371
"lab","lea","IND",2.35517285972244
"lab","lea","CAN",0.315884743666039
"lab","lea","USA",3.98379232997465
"lab","lea","MEX",0.965161773556142
"lab","lea","BRA",4.29814865063766
"lab","lea","RUS",1.27793614322095
"lab","lea","LAM",3.82011083929687
"lab","lea","EUR",17.7010532346567
"lab","lea","ROE",0.817927693400789
"lab","lea","ASI",1.08207325614815
"lab","lea","REA",1.23907632772777
"lab","lea","ANZ",0.134646158311833
"lab","lea","MES",1.04603044395986
"lab","lea","AFR",3.50346603364736
"lab","lea","IDZ",2.39399583993854
"lab","lum","CHN",22.9503116183882
"lab","lum","JPN",4.83704368287632
"lab","lum","KOR",0.804705754857286
"lab","lum","TWN",0.754642912320663
"lab","lum","IND",3.33590567757156
"lab","lum","CAN",5.83999800146002
"lab","lum","USA",82.5636585439419
"lab","lum","MEX",1.56300320803428
"lab","lum","BRA",3.68198228692774
"lab","lum","RUS",2.60521944898327
"lab","lum","LAM",6.33721368038921
"lab","lum","EUR",41.4972965218453
"lab","lum","ROE",1.25175435935487
"lab","lum","ASI",2.59993503621359
"lab","lum","REA",1.53749918906042
"lab","lum","ANZ",3.357439245474
"lab","lum","MES",1.65887961342832
"lab","lum","AFR",5.12223039649417
"lab","lum","IDZ",4.14128768805606
"lab","ppp","CHN",38.9664200737012
"lab","ppp","JPN",30.4298833389232
"lab","ppp","KOR",5.51983371301064
"lab","ppp","TWN",3.74372196942891
"lab","ppp","IND",4.45375814526522
"lab","ppp","CAN",15.5967845944372
"lab","ppp","USA",146.316604023291
"lab","ppp","MEX",1.95222283558508
"lab","ppp","BRA",13.0831156855031
"lab","ppp","RUS",1.66820736150885
"lab","ppp","LAM",13.1278112189009
"lab","ppp","EUR",124.803545474513
"lab","ppp","ROE",3.56271996925448
"lab","ppp","ASI",3.20003296649775
"lab","ppp","REA",1.22081946646773
"lab","ppp","ANZ",9.22175044536055
"lab","ppp","MES",3.35387857093853
"lab","ppp","AFR",6.5044759485727
"lab","ppp","IDZ",2.86919587096175
"lab","p_c","CHN",10.2487472730371
"lab","p_c","JPN",1.78404265875681
"lab","p_c","KOR",0.889723056354422
"lab","p_c","TWN",1.21649430953342
"lab","p_c","IND",0.802012427696265
"lab","p_c","CAN",2.16165807212465
"lab","p_c","USA",6.20512015779681
"lab","p_c","MEX",2.93791930069147
"lab","p_c","BRA",0.792610308941116
"lab","p_c","RUS",2.19477418511945
"lab","p_c","LAM",2.34949704702541
"lab","p_c","EUR",9.7397815824392
"lab","p_c","ROE",0.928300335189754
"lab","p_c","ASI",1.80556740453132
"lab","p_c","REA",0.853615317335966
"lab","p_c","ANZ",0.739224092363337
"lab","p_c","MES",6.70669298864622
"lab","p_c","AFR",0.920995915703917
"lab","p_c","IDZ",0.775491330173479
"lab","crp","CHN",152.447647106269
"lab","crp","JPN",53.1379711658635
"lab","crp","KOR",12.9634648421267
"lab","crp","TWN",8.9413885715884
"lab","crp","IND",12.5171830507092
"lab","crp","CAN",15.4160625423537
"lab","crp","USA",204.545415049506
"lab","crp","MEX",9.09942675287478
"lab","crp","BRA",30.4199048152426
"lab","crp","RUS",3.86058655132286
"lab","crp","LAM",21.0348163056014
"lab","crp","EUR",215.037217129293
"lab","crp","ROE",6.02164631588688
"lab","crp","ASI",14.2220249767136
"lab","crp","REA",3.8591642855746
"lab","crp","ANZ",8.41822180137412
"lab","crp","MES",13.5426821302919
"lab","crp","AFR",11.2385100129704
"lab","crp","IDZ",18.1627505471985
"lab","nmm","CHN",83.6069106048945
"lab","nmm","JPN",13.5380445686909
"lab","nmm","KOR",3.51766170341431
"lab","nmm","TWN",2.11161509622452
"lab","nmm","IND",4.56617955090758
"lab","nmm","CAN",4.52238639808992
"lab","nmm","USA",46.8497148557615
"lab","nmm","MEX",2.96192238389533
"lab","nmm","BRA",6.8628807604068
"lab","nmm","RUS",6.55254636582651
"lab","nmm","LAM",8.16310437086346
"lab","nmm","EUR",59.8583825651941
"lab","nmm","ROE",3.87458436471275
"lab","nmm","ASI",2.96185709404749
"lab","nmm","REA",1.85664825003493
"lab","nmm","ANZ",3.42893097589592
"lab","nmm","MES",8.39437232991395
"lab","nmm","AFR",5.28816449991281
"lab","nmm","IDZ",4.69831798479576
"lab","i_s","CHN",78.6049732776942
"lab","i_s","JPN",21.2682297292192
"lab","i_s","KOR",7.23584625975648
"lab","i_s","TWN",3.45614978144592
"lab","i_s","IND",5.41740398381695
"lab","i_s","CAN",5.03859892255456
"lab","i_s","USA",48.1282198323507
"lab","i_s","MEX",2.49182934300202
"lab","i_s","BRA",5.47818597177882
"lab","i_s","RUS",5.68682749785558
"lab","i_s","LAM",3.68768257375816
"lab","i_s","EUR",47.9097128956175
"lab","i_s","ROE",3.40731195716829
"lab","i_s","ASI",1.42670985155164
"lab","i_s","REA",0.135966183925451
"lab","i_s","ANZ",3.16032288385441
"lab","i_s","MES",2.41399778282343
"lab","i_s","AFR",3.83367512707353
"lab","i_s","IDZ",1.21854392444375
"lab","nfm","CHN",40.2808860126709
"lab","nfm","JPN",8.08764107483874
"lab","nfm","KOR",2.20256234360618
"lab","nfm","TWN",1.25456063226259
"lab","nfm","IND",0.978036426898851
"lab","nfm","CAN",5.07830037211326
"lab","nfm","USA",27.0051254137094
"lab","nfm","MEX",2.35866190287005
"lab","nfm","BRA",1.36076517121208
"lab","nfm","RUS",4.70833563218055
"lab","nfm","LAM",10.4941917306536
"lab","nfm","EUR",35.8593202864901
"lab","nfm","ROE",3.52247881019072
"lab","nfm","ASI",1.7834828804055
"lab","nfm","REA",0.323487956132798
"lab","nfm","ANZ",3.19239803665976
"lab","nfm","MES",3.44326513198122
"lab","nfm","AFR",7.06274373246431
"lab","nfm","IDZ",1.91520074722105
"lab","fmp","CHN",48.9099763720491
"lab","fmp","JPN",36.4811053612424
"lab","fmp","KOR",10.9768159486616
"lab","fmp","TWN",4.86479471593894
"lab","fmp","IND",9.19471138733144
"lab","fmp","CAN",10.5058874666088
"lab","fmp","USA",114.511681812317
"lab","fmp","MEX",2.71172096962695
"lab","fmp","BRA",11.5575984193326
"lab","fmp","RUS",4.33879088527209
"lab","fmp","LAM",5.63541187479662
"lab","fmp","EUR",138.242993780128
"lab","fmp","ROE",2.78796514534962
"lab","fmp","ASI",3.97246196464467
"lab","fmp","REA",0.940122078237882
"lab","fmp","ANZ",7.68179173970731
"lab","fmp","MES",8.4095204827607
"lab","fmp","AFR",6.35268596408245
"lab","fmp","IDZ",6.18691669930814
"lab","mvh","CHN",54.5462072745532
"lab","mvh","JPN",52.3430619907337
"lab","mvh","KOR",15.2481867778353
"lab","mvh","TWN",1.56255789683989
"lab","mvh","IND",6.31377815172549
"lab","mvh","CAN",10.3418275464652
"lab","mvh","USA",91.8809129359089
"lab","mvh","MEX",7.50667959090434
"lab","mvh","BRA",13.2865915600972
"lab","mvh","RUS",3.12018655932506
"lab","mvh","LAM",6.50862116861045
"lab","mvh","EUR",121.996251700372
"lab","mvh","ROE",3.37382708495468
"lab","mvh","ASI",5.17668407908921
"lab","mvh","REA",0.778472274447328
"lab","mvh","ANZ",3.37878208371619
"lab","mvh","MES",5.93181268021103
"lab","mvh","AFR",3.65210077339023
"lab","mvh","IDZ",3.33823128482091
"lab","otn","CHN",31.9007265770158
"lab","otn","JPN",9.36890025673915
"lab","otn","KOR",6.52959720927292
"lab","otn","TWN",1.64283362039496
"lab","otn","IND",4.30785649136303
"lab","otn","CAN",4.27151304543969
"lab","otn","USA",82.1881503515177
"lab","otn","MEX",1.60804318582873
"lab","otn","BRA",3.28983398206626
"lab","otn","RUS",1.24978739710258
"lab","otn","LAM",3.80154599729088
"lab","otn","EUR",59.5569470752501
"lab","otn","ROE",2.98910274548248
"lab","otn","ASI",2.33601293638924
"lab","otn","REA",1.15685155536292
"lab","otn","ANZ",3.24371689319962
"lab","otn","MES",3.63225239574732
"lab","otn","AFR",2.39034337443725
"lab","otn","IDZ",3.10488347372571
"lab","ele","CHN",108.802321343622
"lab","ele","JPN",55.2676472147749
"lab","ele","KOR",17.4030451944523
"lab","ele","TWN",19.130710072647
"lab","ele","IND",1.93393749089397
"lab","ele","CAN",5.27506768165281
"lab","ele","USA",43.3771273446002
"lab","ele","MEX",6.36565726442141
"lab","ele","BRA",12.9589995353085
"lab","ele","RUS",1.22052044764429
"lab","ele","LAM",3.63482380668138
"lab","ele","EUR",51.0773493868321
"lab","ele","ROE",4.46106512389599
"lab","ele","ASI",18.8709241991598
"lab","ele","REA",1.26041263185159
"lab","ele","ANZ",3.82561773994323
"lab","ele","MES",5.97609984607514
"lab","ele","AFR",3.08875291038824
"lab","ele","IDZ",0.704791669421827
"lab","ome","CHN",213.982921790661
"lab","ome","JPN",96.7117193822064
"lab","ome","KOR",24.9634874548038
"lab","ome","TWN",16.1178077223686
"lab","ome","IND",13.9373227009159
"lab","ome","CAN",16.2796951020949
"lab","ome","USA",355.87532610967
"lab","ome","MEX",15.4729039446705
"lab","ome","BRA",16.1346160747525
"lab","ome","RUS",23.9616296058715
"lab","ome","LAM",12.1371117092632
"lab","ome","EUR",351.600581350697
"lab","ome","ROE",7.88320993190828
"lab","ome","ASI",15.2767299082367
"lab","ome","REA",2.28566320344257
"lab","ome","ANZ",7.76838654352541
"lab","ome","MES",13.2723092946875
"lab","ome","AFR",9.26747567972462
"lab","ome","IDZ",3.90734715144909
"lab","omf","CHN",38.6521273578042
"lab","omf","JPN",16.8123886612997
"lab","omf","KOR",10.3080795462081
"lab","omf","TWN",1.38134917074769
"lab","omf","IND",16.1012172716993
"lab","omf","CAN",4.26035144530605
"lab","omf","USA",34.2402524013305
"lab","omf","MEX",1.71085937538147
"lab","omf","BRA",7.837269210999
"lab","omf","RUS",9.54329595998951
"lab","omf","LAM",9.313560799651
"lab","omf","EUR",58.2467232221871
"lab","omf","ROE",1.52410484806168
"lab","omf","ASI",3.3766872798993
"lab","omf","REA",1.26474718888998
"lab","omf","ANZ",2.74725163857843
"lab","omf","MES",4.19383840393191
"lab","omf","AFR",3.56581098300531
"lab","omf","IDZ",1.10223657567969
"lab","ely","CHN",31.4723973729263
"lab","ely","JPN",15.7820752368396
"lab","ely","KOR",3.04393474205313
"lab","ely","TWN",1.06987828084659
"lab","ely","IND",13.8981899753674
"lab","ely","CAN",7.54240935659401
"lab","ely","USA",41.6463211527943
"lab","ely","MEX",2.27907011944739
"lab","ely","BRA",6.69546618686536
"lab","ely","RUS",2.01358393338627
"lab","ely","LAM",5.27625424067628
"lab","ely","EUR",71.6773108451762
"lab","ely","ROE",21.1784900758305
"lab","ely","ASI",1.68821755686436
"lab","ely","REA",5.05971491772981
"lab","ely","ANZ",5.02406575953888
"lab","ely","MES",3.16139792857282
"lab","ely","AFR",3.64650472413096
"lab","ely","IDZ",0.208272634088301
"lab","wtr","CHN",9.68299638386933
"lab","wtr","JPN",5.22947536843728
"lab","wtr","KOR",1.12085554942721
"lab","wtr","TWN",0.407252660000395
"lab","wtr","IND",1.89075574308531
"lab","wtr","CAN",0.265139646998365
"lab","wtr","USA",36.2116276557915
"lab","wtr","MEX",0.102366830532939
"lab","wtr","BRA",5.24670457588099
"lab","wtr","RUS",9.57152266356916
"lab","wtr","LAM",2.83872766506742
"lab","wtr","EUR",15.5959272608097
"lab","wtr","ROE",2.70633249037911
"lab","wtr","ASI",0.969612758292918
"lab","wtr","REA",0.424100044387822
"lab","wtr","ANZ",2.06324924751963
"lab","wtr","MES",5.47942189469003
"lab","wtr","AFR",3.27284124381344
"lab","wtr","IDZ",0.347148889719294
"lab","cns","CHN",375.804534008482
"lab","cns","JPN",200.638136843785
"lab","cns","KOR",45.2312702643023
"lab","cns","TWN",8.75147115721312
"lab","cns","IND",117.050284285253
"lab","cns","CAN",77.4776599625679
"lab","cns","USA",694.326090452868
"lab","cns","MEX",29.4767282166912
"lab","cns","BRA",61.1492869853494
"lab","cns","RUS",51.5681153963547
"lab","cns","LAM",72.4565204931043
"lab","cns","EUR",443.315341048367
"lab","cns","ROE",45.1310711499882
"lab","cns","ASI",26.7522377805209
"lab","cns","REA",13.6308978183131
"lab","cns","ANZ",88.9373727641516
"lab","cns","MES",64.7192824831158
"lab","cns","AFR",48.9652358287762
"lab","cns","IDZ",46.7689828143191
"lab","trd","CHN",303.424963497672
"lab","trd","JPN",452.32205055218
"lab","trd","KOR",49.9100635273717
"lab","trd","TWN",38.7408745491234
"lab","trd","IND",95.2191056578354
"lab","trd","CAN",134.641184306088
"lab","trd","USA",1246.1456655151
"lab","trd","MEX",38.0840172933071
"lab","trd","BRA",162.618950474385
"lab","trd","RUS",35.6862881466866
"lab","trd","LAM",111.122254170437
"lab","trd","EUR",583.080913928489
"lab","trd","ROE",60.5356475573857
"lab","trd","ASI",62.2649479724716
"lab","trd","REA",33.0223920247599
"lab","trd","ANZ",130.795412257157
"lab","trd","MES",42.6313441672477
"lab","trd","AFR",120.788233390612
"lab","trd","IDZ",61.2350370086962
"lab","otp","CHN",161.721037192912
"lab","otp","JPN",122.448534457506
"lab","otp","KOR",22.2907548879494
"lab","otp","TWN",6.36472775364468
"lab","otp","IND",63.1123404025938
"lab","otp","CAN",17.935007602112
"lab","otp","USA",186.610535080243
"lab","otp","MEX",20.7074624209047
"lab","otp","BRA",44.8830808149207
"lab","otp","RUS",26.5740193623085
"lab","otp","LAM",36.9499125852082
"lab","otp","EUR",185.734952941879
"lab","otp","ROE",36.1941629065367
"lab","otp","ASI",14.8133570907007
"lab","otp","REA",19.9848391688171
"lab","otp","ANZ",39.5094546091994
"lab","otp","MES",15.6178573755749
"lab","otp","AFR",29.1108308170025
"lab","otp","IDZ",9.20646461714332
"lab","wtp","CHN",41.5452400936055
"lab","wtp","JPN",16.5476769002138
"lab","wtp","KOR",1.53327409519457
"lab","wtp","TWN",0.547611433575834
"lab","wtp","IND",8.47294724561144
"lab","wtp","CAN",1.67365724166291
"lab","wtp","USA",19.5675955261528
"lab","wtp","MEX",0.63863084733368
"lab","wtp","BRA",4.30817192321973
"lab","wtp","RUS",2.82835580416989
"lab","wtp","LAM",1.63340129814281
"lab","wtp","EUR",22.984922472349
"lab","wtp","ROE",4.89565097997922
"lab","wtp","ASI",4.41527778048681
"lab","wtp","REA",4.28096740433907
"lab","wtp","ANZ",1.60156118411524
"lab","wtp","MES",1.54810452281066
"lab","wtp","AFR",2.42239921190017
"lab","wtp","IDZ",1.23269432317609
"lab","atp","CHN",10.3529261324713
